runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
SM100           	TTGPKUICST1     	all 	      0.1582	      0.2375	    0.4697
SM100           	TTGPKUICST2     	all 	      0.1181	      0.1992	    0.5926
SM100           	TTGPKUICST3     	all 	      0.1374	      0.2183	    0.5118
SM100           	TTGPKUICST4     	all 	      0.1351	      0.2123	    0.5198
SM100           	udelRunTTG1     	all 	      0.0526	      0.1066	    0.4566
SM100           	udelRunTTG2     	all 	      0.0443	      0.0923	    0.4535
SM100           	udelRunTTG3     	all 	      0.0574	      0.1109	    0.4796
SM100           	udelRunTTG4     	all 	      0.0447	      0.0973	    0.4507
SM100           	UDInfoMMR5      	all 	      0.0265	      0.0483	    0.4818
SM100           	UDInfoMMRA      	all 	      0.0266	      0.0469	    0.4230
SM100           	UDInfoMMRWC5    	all 	      0.0303	      0.0541	    0.4724
SM100           	UDInfoMMRWCA    	all 	      0.0323	      0.0557	    0.4706
SM100           	wistudt2bcd     	all 	      0.0203	      0.0795	    0.3142
SM100           	wistudt2bd      	all 	      0.0405	      0.1022	    0.5405
SM100           	wistudt2qcd     	all 	      0.0147	      0.0384	    0.1591
SM100           	wistudt2qd      	all 	      0.0240	      0.0424	    0.3082
SM50            	SR              	all 	      0.0226	      0.0500	    0.4333
SM50            	SRTD            	all 	      0.0228	      0.0527	    0.5266
SM50            	SRTL            	all 	      0.0262	      0.0711	    0.5447
SM50            	Standard        	all 	      0.0229	      0.0505	    0.4424
SM50            	TTGPKUICST1     	all 	      0.1318	      0.2091	    0.4780
SM50            	TTGPKUICST2     	all 	      0.1112	      0.2023	    0.6145
SM50            	TTGPKUICST3     	all 	      0.1232	      0.1943	    0.5323
SM50            	TTGPKUICST4     	all 	      0.1222	      0.2006	    0.5656
SM50            	udelRunTTG1     	all 	      0.0444	      0.1062	    0.4862
SM50            	udelRunTTG2     	all 	      0.0372	      0.0950	    0.4877
SM50            	udelRunTTG3     	all 	      0.0461	      0.1026	    0.4818
SM50            	udelRunTTG4     	all 	      0.0375	      0.0980	    0.4537
SM50            	UDInfoMMR5      	all 	      0.0256	      0.0476	    0.4879
SM50            	UDInfoMMRA      	all 	      0.0258	      0.0464	    0.4333
SM50            	UDInfoMMRWC5    	all 	      0.0295	      0.0550	    0.4545
SM50            	UDInfoMMRWCA    	all 	      0.0315	      0.0568	    0.4358
SM50            	wistudt2bcd     	all 	      0.0193	      0.0819	    0.3773
SM50            	wistudt2bd      	all 	      0.0362	      0.0888	    0.5555
SM50            	wistudt2qcd     	all 	      0.0145	      0.0416	    0.1985
SM50            	wistudt2qd      	all 	      0.0230	      0.0405	    0.3247
SR              	SRTD            	all 	      0.0738	      0.2290	    0.6256
SR              	SRTL            	all 	      0.0588	      0.2112	    0.6566
SR              	Standard        	all 	      0.0728	      0.2282	    0.5640
SR              	TTGPKUICST1     	all 	      0.0510	      0.1301	    0.7066
SR              	TTGPKUICST2     	all 	      0.0353	      0.0878	    0.6545
SR              	TTGPKUICST3     	all 	      0.0500	      0.1261	    0.6849
SR              	TTGPKUICST4     	all 	      0.0426	      0.1125	    0.6323
SR              	udelRunTTG1     	all 	      0.0164	      0.0615	    0.4385
SR              	udelRunTTG2     	all 	      0.0152	      0.0664	    0.4200
SR              	udelRunTTG3     	all 	      0.0159	      0.0620	    0.4311
SR              	udelRunTTG4     	all 	      0.0170	      0.0783	    0.4607
SR              	UDInfoMMR5      	all 	      0.0131	      0.0414	    0.3182
SR              	UDInfoMMRA      	all 	      0.0121	      0.0304	    0.2909
SR              	UDInfoMMRWC5    	all 	      0.0144	      0.0432	    0.3727
SR              	UDInfoMMRWCA    	all 	      0.0147	      0.0492	    0.3909
SR              	wistudt2bcd     	all 	      0.0100	      0.0472	    0.2212
SR              	wistudt2bd      	all 	      0.0162	      0.0473	    0.3636
SR              	wistudt2qcd     	all 	      0.0056	      0.0222	    0.1273
SR              	wistudt2qd      	all 	      0.0104	      0.0271	    0.2182
SRTD            	SRTL            	all 	      0.0664	      0.2389	    0.6218
SRTD            	Standard        	all 	      0.0693	      0.2167	    0.5841
SRTD            	TTGPKUICST1     	all 	      0.0579	      0.1603	    0.6474
SRTD            	TTGPKUICST2     	all 	      0.0380	      0.1234	    0.6652
SRTD            	TTGPKUICST3     	all 	      0.0589	      0.1708	    0.6983
SRTD            	TTGPKUICST4     	all 	      0.0462	      0.1484	    0.6552
SRTD            	udelRunTTG1     	all 	      0.0189	      0.0907	    0.4637
SRTD            	udelRunTTG2     	all 	      0.0180	      0.0899	    0.4442
SRTD            	udelRunTTG3     	all 	      0.0183	      0.0890	    0.4411
SRTD            	udelRunTTG4     	all 	      0.0193	      0.0991	    0.4818
SRTD            	UDInfoMMR5      	all 	      0.0138	      0.0527	    0.3182
SRTD            	UDInfoMMRA      	all 	      0.0125	      0.0403	    0.2727
SRTD            	UDInfoMMRWC5    	all 	      0.0151	      0.0431	    0.3364
SRTD            	UDInfoMMRWCA    	all 	      0.0151	      0.0456	    0.3364
SRTD            	wistudt2bcd     	all 	      0.0128	      0.0608	    0.2894
SRTD            	wistudt2bd      	all 	      0.0189	      0.0600	    0.4459
SRTD            	wistudt2qcd     	all 	      0.0075	      0.0262	    0.1758
SRTD            	wistudt2qd      	all 	      0.0119	      0.0259	    0.2156
SRTL            	Standard        	all 	      0.0552	      0.2097	    0.6216
SRTL            	TTGPKUICST1     	all 	      0.0665	      0.1843	    0.6747
SRTL            	TTGPKUICST2     	all 	      0.0412	      0.1427	    0.6396
SRTL            	TTGPKUICST3     	all 	      0.0605	      0.1766	    0.7019
SRTL            	TTGPKUICST4     	all 	      0.0486	      0.1587	    0.6508
SRTL            	udelRunTTG1     	all 	      0.0222	      0.0991	    0.4497
SRTL            	udelRunTTG2     	all 	      0.0211	      0.1051	    0.4423
SRTL            	udelRunTTG3     	all 	      0.0226	      0.0996	    0.4551
SRTL            	udelRunTTG4     	all 	      0.0232	      0.1161	    0.4895
SRTL            	UDInfoMMR5      	all 	      0.0164	      0.0717	    0.4727
SRTL            	UDInfoMMRA      	all 	      0.0150	      0.0505	    0.4182
SRTL            	UDInfoMMRWC5    	all 	      0.0137	      0.0431	    0.4030
SRTL            	UDInfoMMRWCA    	all 	      0.0116	      0.0324	    0.3182
SRTL            	wistudt2bcd     	all 	      0.0128	      0.0725	    0.3030
SRTL            	wistudt2bd      	all 	      0.0193	      0.0811	    0.4419
SRTL            	wistudt2qcd     	all 	      0.0063	      0.0232	    0.1394
SRTL            	wistudt2qd      	all 	      0.0090	      0.0272	    0.1432
Standard        	TTGPKUICST1     	all 	      0.0528	      0.1384	    0.6311
Standard        	TTGPKUICST2     	all 	      0.0348	      0.0957	    0.6320
Standard        	TTGPKUICST3     	all 	      0.0541	      0.1371	    0.6488
Standard        	TTGPKUICST4     	all 	      0.0463	      0.1247	    0.6222
Standard        	udelRunTTG1     	all 	      0.0185	      0.0731	    0.4870
Standard        	udelRunTTG2     	all 	      0.0173	      0.0728	    0.4710
Standard        	udelRunTTG3     	all 	      0.0179	      0.0723	    0.4795
Standard        	udelRunTTG4     	all 	      0.0190	      0.0833	    0.4829
Standard        	UDInfoMMR5      	all 	      0.0102	      0.0330	    0.2152
Standard        	UDInfoMMRA      	all 	      0.0093	      0.0221	    0.2061
Standard        	UDInfoMMRWC5    	all 	      0.0132	      0.0375	    0.2697
Standard        	UDInfoMMRWCA    	all 	      0.0155	      0.0478	    0.3152
Standard        	wistudt2bcd     	all 	      0.0108	      0.0477	    0.2576
Standard        	wistudt2bd      	all 	      0.0176	      0.0551	    0.3564
Standard        	wistudt2qcd     	all 	      0.0058	      0.0239	    0.1455
Standard        	wistudt2qd      	all 	      0.0105	      0.0293	    0.2273
TTGPKUICST1     	TTGPKUICST2     	all 	      0.3308	      0.5229	    0.4699
TTGPKUICST1     	TTGPKUICST3     	all 	      0.4185	      0.6091	    0.3886
TTGPKUICST1     	TTGPKUICST4     	all 	      0.3835	      0.5499	    0.4058
TTGPKUICST1     	udelRunTTG1     	all 	      0.1185	      0.2350	    0.4431
TTGPKUICST1     	udelRunTTG2     	all 	      0.1121	      0.2192	    0.4515
TTGPKUICST1     	udelRunTTG3     	all 	      0.1216	      0.2384	    0.4590
TTGPKUICST1     	udelRunTTG4     	all 	      0.1135	      0.2358	    0.4566
TTGPKUICST1     	UDInfoMMR5      	all 	      0.0483	      0.1280	    0.5727
TTGPKUICST1     	UDInfoMMRA      	all 	      0.0429	      0.1058	    0.5433
TTGPKUICST1     	UDInfoMMRWC5    	all 	      0.0550	      0.1270	    0.5209
TTGPKUICST1     	UDInfoMMRWCA    	all 	      0.0539	      0.1219	    0.5012
TTGPKUICST1     	wistudt2bcd     	all 	      0.0330	      0.1153	    0.4515
TTGPKUICST1     	wistudt2bd      	all 	      0.0583	      0.1770	    0.5170
TTGPKUICST1     	wistudt2qcd     	all 	      0.0264	      0.0722	    0.3152
TTGPKUICST1     	wistudt2qd      	all 	      0.0404	      0.1060	    0.3854
TTGPKUICST2     	TTGPKUICST3     	all 	      0.3060	      0.4956	    0.5048
TTGPKUICST2     	TTGPKUICST4     	all 	      0.3366	      0.5450	    0.4929
TTGPKUICST2     	udelRunTTG1     	all 	      0.0856	      0.1919	    0.5934
TTGPKUICST2     	udelRunTTG2     	all 	      0.0755	      0.1726	    0.5705
TTGPKUICST2     	udelRunTTG3     	all 	      0.0872	      0.1930	    0.6120
TTGPKUICST2     	udelRunTTG4     	all 	      0.0825	      0.1958	    0.5774
TTGPKUICST2     	UDInfoMMR5      	all 	      0.0392	      0.1135	    0.6061
TTGPKUICST2     	UDInfoMMRA      	all 	      0.0367	      0.0918	    0.6064
TTGPKUICST2     	UDInfoMMRWC5    	all 	      0.0432	      0.1090	    0.5579
TTGPKUICST2     	UDInfoMMRWCA    	all 	      0.0463	      0.1118	    0.5718
TTGPKUICST2     	wistudt2bcd     	all 	      0.0212	      0.0947	    0.4094
TTGPKUICST2     	wistudt2bd      	all 	      0.0427	      0.1459	    0.5976
TTGPKUICST2     	wistudt2qcd     	all 	      0.0154	      0.0519	    0.3121
TTGPKUICST2     	wistudt2qd      	all 	      0.0259	      0.0573	    0.4117
TTGPKUICST3     	TTGPKUICST4     	all 	      0.4354	      0.5853	    0.3902
TTGPKUICST3     	udelRunTTG1     	all 	      0.1090	      0.2320	    0.5591
TTGPKUICST3     	udelRunTTG2     	all 	      0.1040	      0.2290	    0.5418
TTGPKUICST3     	udelRunTTG3     	all 	      0.1094	      0.2364	    0.5818
TTGPKUICST3     	udelRunTTG4     	all 	      0.1059	      0.2389	    0.5622
TTGPKUICST3     	UDInfoMMR5      	all 	      0.0472	      0.1266	    0.6015
TTGPKUICST3     	UDInfoMMRA      	all 	      0.0409	      0.1022	    0.5588
TTGPKUICST3     	UDInfoMMRWC5    	all 	      0.0545	      0.1262	    0.5473
TTGPKUICST3     	UDInfoMMRWCA    	all 	      0.0531	      0.1196	    0.5485
TTGPKUICST3     	wistudt2bcd     	all 	      0.0330	      0.1217	    0.4955
TTGPKUICST3     	wistudt2bd      	all 	      0.0566	      0.1613	    0.5838
TTGPKUICST3     	wistudt2qcd     	all 	      0.0242	      0.0633	    0.3791
TTGPKUICST3     	wistudt2qd      	all 	      0.0392	      0.1045	    0.4357
TTGPKUICST4     	udelRunTTG1     	all 	      0.1118	      0.2258	    0.5186
TTGPKUICST4     	udelRunTTG2     	all 	      0.1045	      0.2159	    0.5015
TTGPKUICST4     	udelRunTTG3     	all 	      0.1101	      0.2199	    0.5355
TTGPKUICST4     	udelRunTTG4     	all 	      0.1058	      0.2287	    0.5187
TTGPKUICST4     	UDInfoMMR5      	all 	      0.0395	      0.1131	    0.5909
TTGPKUICST4     	UDInfoMMRA      	all 	      0.0362	      0.0910	    0.5667
TTGPKUICST4     	UDInfoMMRWC5    	all 	      0.0483	      0.1134	    0.5985
TTGPKUICST4     	UDInfoMMRWCA    	all 	      0.0493	      0.1129	    0.6139
TTGPKUICST4     	wistudt2bcd     	all 	      0.0243	      0.1014	    0.4370
TTGPKUICST4     	wistudt2bd      	all 	      0.0465	      0.1377	    0.5530
TTGPKUICST4     	wistudt2qcd     	all 	      0.0176	      0.0545	    0.3621
TTGPKUICST4     	wistudt2qd      	all 	      0.0284	      0.0602	    0.3915
udelRunTTG1     	udelRunTTG2     	all 	      0.1660	      0.3181	    0.2775
udelRunTTG1     	udelRunTTG3     	all 	      0.1723	      0.3474	    0.2993
udelRunTTG1     	udelRunTTG4     	all 	      0.1450	      0.2945	    0.3017
udelRunTTG1     	UDInfoMMR5      	all 	      0.0097	      0.0378	    0.3576
udelRunTTG1     	UDInfoMMRA      	all 	      0.0080	      0.0357	    0.2848
udelRunTTG1     	UDInfoMMRWC5    	all 	      0.0193	      0.0540	    0.4273
udelRunTTG1     	UDInfoMMRWCA    	all 	      0.0199	      0.0528	    0.4273
udelRunTTG1     	wistudt2bcd     	all 	      0.0105	      0.0566	    0.3015
udelRunTTG1     	wistudt2bd      	all 	      0.0285	      0.0964	    0.4309
udelRunTTG1     	wistudt2qcd     	all 	      0.0102	      0.0274	    0.1624
udelRunTTG1     	wistudt2qd      	all 	      0.0166	      0.0420	    0.2354
udelRunTTG2     	udelRunTTG3     	all 	      0.1525	      0.3016	    0.2997
udelRunTTG2     	udelRunTTG4     	all 	      0.1392	      0.2787	    0.2971
udelRunTTG2     	UDInfoMMR5      	all 	      0.0088	      0.0339	    0.3212
udelRunTTG2     	UDInfoMMRA      	all 	      0.0067	      0.0315	    0.2303
udelRunTTG2     	UDInfoMMRWC5    	all 	      0.0148	      0.0463	    0.4273
udelRunTTG2     	UDInfoMMRWCA    	all 	      0.0151	      0.0416	    0.3909
udelRunTTG2     	wistudt2bcd     	all 	      0.0063	      0.0419	    0.2636
udelRunTTG2     	wistudt2bd      	all 	      0.0214	      0.0663	    0.4289
udelRunTTG2     	wistudt2qcd     	all 	      0.0068	      0.0226	    0.1682
udelRunTTG2     	wistudt2qd      	all 	      0.0123	      0.0392	    0.2676
udelRunTTG3     	udelRunTTG4     	all 	      0.1492	      0.3039	    0.2770
udelRunTTG3     	UDInfoMMR5      	all 	      0.0118	      0.0396	    0.3758
udelRunTTG3     	UDInfoMMRA      	all 	      0.0100	      0.0375	    0.3030
udelRunTTG3     	UDInfoMMRWC5    	all 	      0.0202	      0.0543	    0.4182
udelRunTTG3     	UDInfoMMRWCA    	all 	      0.0210	      0.0535	    0.4273
udelRunTTG3     	wistudt2bcd     	all 	      0.0107	      0.0548	    0.3152
udelRunTTG3     	wistudt2bd      	all 	      0.0280	      0.0954	    0.4351
udelRunTTG3     	wistudt2qcd     	all 	      0.0098	      0.0244	    0.1894
udelRunTTG3     	wistudt2qd      	all 	      0.0159	      0.0380	    0.2586
udelRunTTG4     	UDInfoMMR5      	all 	      0.0145	      0.0518	    0.3697
udelRunTTG4     	UDInfoMMRA      	all 	      0.0127	      0.0496	    0.2879
udelRunTTG4     	UDInfoMMRWC5    	all 	      0.0224	      0.0621	    0.4182
udelRunTTG4     	UDInfoMMRWCA    	all 	      0.0210	      0.0604	    0.4030
udelRunTTG4     	wistudt2bcd     	all 	      0.0108	      0.0438	    0.2364
udelRunTTG4     	wistudt2bd      	all 	      0.0233	      0.0875	    0.4511
udelRunTTG4     	wistudt2qcd     	all 	      0.0053	      0.0220	    0.1515
udelRunTTG4     	wistudt2qd      	all 	      0.0146	      0.0355	    0.2692
UDInfoMMR5      	UDInfoMMRA      	all 	      0.0625	      0.1777	    0.5518
UDInfoMMR5      	UDInfoMMRWC5    	all 	      0.0450	      0.1310	    0.5700
UDInfoMMR5      	UDInfoMMRWCA    	all 	      0.0431	      0.1246	    0.6045
UDInfoMMR5      	wistudt2bcd     	all 	      0.0101	      0.0586	    0.2545
UDInfoMMR5      	wistudt2bd      	all 	      0.0218	      0.0538	    0.3758
UDInfoMMR5      	wistudt2qcd     	all 	      0.0052	      0.0314	    0.1455
UDInfoMMR5      	wistudt2qd      	all 	      0.0137	      0.0292	    0.2273
UDInfoMMRA      	UDInfoMMRWC5    	all 	      0.0403	      0.1283	    0.5864
UDInfoMMRA      	UDInfoMMRWCA    	all 	      0.0407	      0.1222	    0.5915
UDInfoMMRA      	wistudt2bcd     	all 	      0.0081	      0.0451	    0.2000
UDInfoMMRA      	wistudt2bd      	all 	      0.0179	      0.0470	    0.3727
UDInfoMMRA      	wistudt2qcd     	all 	      0.0036	      0.0194	    0.1091
UDInfoMMRA      	wistudt2qd      	all 	      0.0112	      0.0285	    0.2273
UDInfoMMRWC5    	UDInfoMMRWCA    	all 	      0.0794	      0.1946	    0.6045
UDInfoMMRWC5    	wistudt2bcd     	all 	      0.0097	      0.0495	    0.2364
UDInfoMMRWC5    	wistudt2bd      	all 	      0.0213	      0.0574	    0.3818
UDInfoMMRWC5    	wistudt2qcd     	all 	      0.0090	      0.0387	    0.1727
UDInfoMMRWC5    	wistudt2qd      	all 	      0.0147	      0.0419	    0.3000
UDInfoMMRWCA    	wistudt2bcd     	all 	      0.0087	      0.0520	    0.2273
UDInfoMMRWCA    	wistudt2bd      	all 	      0.0189	      0.0660	    0.3818
UDInfoMMRWCA    	wistudt2qcd     	all 	      0.0067	      0.0343	    0.1545
UDInfoMMRWCA    	wistudt2qd      	all 	      0.0143	      0.0416	    0.3000
wistudt2bcd     	wistudt2bd      	all 	      0.0236	      0.0774	    0.2432
wistudt2bcd     	wistudt2qcd     	all 	      0.0401	      0.1142	    0.2371
wistudt2bcd     	wistudt2qd      	all 	      0.0154	      0.0537	    0.2243
wistudt2bd      	wistudt2qcd     	all 	      0.0154	      0.0534	    0.2149
wistudt2bd      	wistudt2qd      	all 	      0.0540	      0.1419	    0.2862
wistudt2qcd     	wistudt2qd      	all 	      0.0192	      0.0629	    0.1730
