runtag1         	runtag2         	topic	unweighted_recall weighted_recall precision
SM100           	TTGPKUICST1     	all 	      0.5381	      0.7157	    0.3506
SM100           	TTGPKUICST2     	all 	      0.4259	      0.6238	    0.4428
SM100           	TTGPKUICST3     	all 	      0.5216	      0.6840	    0.3740
SM100           	TTGPKUICST4     	all 	      0.5572	      0.6902	    0.3547
SM100           	udelRunTTG1     	all 	      0.3250	      0.5108	    0.3345
SM100           	udelRunTTG2     	all 	      0.3255	      0.5108	    0.3317
SM100           	udelRunTTG3     	all 	      0.3165	      0.5018	    0.3312
SM100           	udelRunTTG4     	all 	      0.3192	      0.5015	    0.3313
SM100           	UDInfoMMR5      	all 	      0.2388	      0.4238	    0.4338
SM100           	UDInfoMMRA      	all 	      0.2332	      0.4202	    0.4328
SM100           	UDInfoMMRWC5    	all 	      0.2463	      0.4283	    0.4456
SM100           	UDInfoMMRWCA    	all 	      0.2431	      0.4208	    0.4439
SM100           	wistudt2bcd     	all 	      0.2402	      0.4348	    0.3375
SM100           	wistudt2bd      	all 	      0.2562	      0.4518	    0.3218
SM100           	wistudt2qcd     	all 	      0.2388	      0.4198	    0.3167
SM100           	wistudt2qd      	all 	      0.2430	      0.4250	    0.2760
SM50            	SR              	all 	      0.2130	      0.4154	    0.5428
SM50            	SRTD            	all 	      0.2192	      0.4303	    0.5380
SM50            	SRTL            	all 	      0.2220	      0.4363	    0.5364
SM50            	Standard        	all 	      0.2185	      0.4273	    0.5227
SM50            	TTGPKUICST1     	all 	      0.5319	      0.7126	    0.3591
SM50            	TTGPKUICST2     	all 	      0.4027	      0.6095	    0.5122
SM50            	TTGPKUICST3     	all 	      0.5048	      0.6747	    0.4162
SM50            	TTGPKUICST4     	all 	      0.5409	      0.6805	    0.3949
SM50            	udelRunTTG1     	all 	      0.2975	      0.4857	    0.3478
SM50            	udelRunTTG2     	all 	      0.2971	      0.4840	    0.3441
SM50            	udelRunTTG3     	all 	      0.2917	      0.4777	    0.3455
SM50            	udelRunTTG4     	all 	      0.2917	      0.4750	    0.3463
SM50            	UDInfoMMR5      	all 	      0.2025	      0.3905	    0.5290
SM50            	UDInfoMMRA      	all 	      0.1969	      0.3846	    0.5317
SM50            	UDInfoMMRWC5    	all 	      0.2106	      0.3950	    0.5560
SM50            	UDInfoMMRWCA    	all 	      0.2071	      0.3852	    0.5536
SM50            	wistudt2bcd     	all 	      0.2057	      0.4032	    0.3684
SM50            	wistudt2bd      	all 	      0.2224	      0.4299	    0.3431
SM50            	wistudt2qcd     	all 	      0.2041	      0.3971	    0.3470
SM50            	wistudt2qd      	all 	      0.2081	      0.4095	    0.2861
SR              	SRTD            	all 	      0.0895	      0.2800	    0.7312
SR              	SRTL            	all 	      0.1066	      0.2981	    0.7267
SR              	Standard        	all 	      0.0873	      0.2801	    0.6806
SR              	TTGPKUICST1     	all 	      0.5310	      0.7095	    0.3635
SR              	TTGPKUICST2     	all 	      0.3906	      0.6083	    0.5919
SR              	TTGPKUICST3     	all 	      0.4958	      0.6708	    0.4531
SR              	TTGPKUICST4     	all 	      0.5334	      0.6835	    0.4301
SR              	udelRunTTG1     	all 	      0.2298	      0.4269	    0.3384
SR              	udelRunTTG2     	all 	      0.2284	      0.4219	    0.3356
SR              	udelRunTTG3     	all 	      0.2258	      0.4195	    0.3382
SR              	udelRunTTG4     	all 	      0.2231	      0.4151	    0.3399
SR              	UDInfoMMR5      	all 	      0.1230	      0.3168	    0.6161
SR              	UDInfoMMRA      	all 	      0.1155	      0.3072	    0.6241
SR              	UDInfoMMRWC5    	all 	      0.1344	      0.3262	    0.6613
SR              	UDInfoMMRWCA    	all 	      0.1310	      0.3137	    0.6787
SR              	wistudt2bcd     	all 	      0.1214	      0.3459	    0.3818
SR              	wistudt2bd      	all 	      0.1533	      0.3753	    0.3487
SR              	wistudt2qcd     	all 	      0.1156	      0.3240	    0.3452
SR              	wistudt2qd      	all 	      0.1302	      0.3353	    0.2705
SRTD            	SRTL            	all 	      0.1083	      0.3007	    0.7353
SRTD            	Standard        	all 	      0.0982	      0.3082	    0.6759
SRTD            	TTGPKUICST1     	all 	      0.5316	      0.7112	    0.3618
SRTD            	TTGPKUICST2     	all 	      0.3927	      0.6130	    0.5843
SRTD            	TTGPKUICST3     	all 	      0.4963	      0.6768	    0.4499
SRTD            	TTGPKUICST4     	all 	      0.5344	      0.6902	    0.4269
SRTD            	udelRunTTG1     	all 	      0.2352	      0.4376	    0.3394
SRTD            	udelRunTTG2     	all 	      0.2339	      0.4375	    0.3363
SRTD            	udelRunTTG3     	all 	      0.2316	      0.4310	    0.3394
SRTD            	udelRunTTG4     	all 	      0.2293	      0.4277	    0.3412
SRTD            	UDInfoMMR5      	all 	      0.1311	      0.3299	    0.6110
SRTD            	UDInfoMMRA      	all 	      0.1235	      0.3202	    0.6196
SRTD            	UDInfoMMRWC5    	all 	      0.1415	      0.3373	    0.6539
SRTD            	UDInfoMMRWCA    	all 	      0.1385	      0.3321	    0.6736
SRTD            	wistudt2bcd     	all 	      0.1276	      0.3653	    0.3898
SRTD            	wistudt2bd      	all 	      0.1583	      0.3887	    0.3511
SRTD            	wistudt2qcd     	all 	      0.1225	      0.3480	    0.3536
SRTD            	wistudt2qd      	all 	      0.1363	      0.3589	    0.2792
SRTL            	Standard        	all 	      0.1149	      0.3239	    0.6725
SRTL            	TTGPKUICST1     	all 	      0.5327	      0.7111	    0.3615
SRTL            	TTGPKUICST2     	all 	      0.3935	      0.6130	    0.5778
SRTL            	TTGPKUICST3     	all 	      0.5029	      0.6823	    0.4483
SRTL            	TTGPKUICST4     	all 	      0.5413	      0.6959	    0.4251
SRTL            	udelRunTTG1     	all 	      0.2443	      0.4485	    0.3402
SRTL            	udelRunTTG2     	all 	      0.2425	      0.4460	    0.3364
SRTL            	udelRunTTG3     	all 	      0.2402	      0.4429	    0.3414
SRTL            	udelRunTTG4     	all 	      0.2377	      0.4391	    0.3426
SRTL            	UDInfoMMR5      	all 	      0.1362	      0.3352	    0.6048
SRTL            	UDInfoMMRA      	all 	      0.1286	      0.3279	    0.6133
SRTL            	UDInfoMMRWC5    	all 	      0.1506	      0.3469	    0.6487
SRTL            	UDInfoMMRWCA    	all 	      0.1482	      0.3438	    0.6710
SRTL            	wistudt2bcd     	all 	      0.1350	      0.3749	    0.3940
SRTL            	wistudt2bd      	all 	      0.1625	      0.3922	    0.3539
SRTL            	wistudt2qcd     	all 	      0.1307	      0.3588	    0.3593
SRTL            	wistudt2qd      	all 	      0.1436	      0.3678	    0.2887
Standard        	TTGPKUICST1     	all 	      0.5333	      0.7134	    0.3577
Standard        	TTGPKUICST2     	all 	      0.3962	      0.6191	    0.5810
Standard        	TTGPKUICST3     	all 	      0.4965	      0.6721	    0.4479
Standard        	TTGPKUICST4     	all 	      0.5343	      0.6847	    0.4273
Standard        	udelRunTTG1     	all 	      0.2331	      0.4331	    0.3314
Standard        	udelRunTTG2     	all 	      0.2316	      0.4261	    0.3283
Standard        	udelRunTTG3     	all 	      0.2294	      0.4273	    0.3303
Standard        	udelRunTTG4     	all 	      0.2268	      0.4223	    0.3317
Standard        	UDInfoMMR5      	all 	      0.1309	      0.3424	    0.5890
Standard        	UDInfoMMRA      	all 	      0.1233	      0.3327	    0.5978
Standard        	UDInfoMMRWC5    	all 	      0.1422	      0.3508	    0.6288
Standard        	UDInfoMMRWCA    	all 	      0.1389	      0.3416	    0.6436
Standard        	wistudt2bcd     	all 	      0.1262	      0.3627	    0.3767
Standard        	wistudt2bd      	all 	      0.1574	      0.3882	    0.3441
Standard        	wistudt2qcd     	all 	      0.1212	      0.3434	    0.3480
Standard        	wistudt2qd      	all 	      0.1355	      0.3519	    0.2703
TTGPKUICST1     	TTGPKUICST2     	all 	      0.5410	      0.7132	    0.3643
TTGPKUICST1     	TTGPKUICST3     	all 	      0.5825	      0.7374	    0.3227
TTGPKUICST1     	TTGPKUICST4     	all 	      0.6343	      0.7614	    0.3039
TTGPKUICST1     	udelRunTTG1     	all 	      0.5661	      0.7351	    0.3237
TTGPKUICST1     	udelRunTTG2     	all 	      0.5657	      0.7339	    0.3228
TTGPKUICST1     	udelRunTTG3     	all 	      0.5596	      0.7293	    0.3193
TTGPKUICST1     	udelRunTTG4     	all 	      0.5613	      0.7291	    0.3202
TTGPKUICST1     	UDInfoMMR5      	all 	      0.5270	      0.7048	    0.3607
TTGPKUICST1     	UDInfoMMRA      	all 	      0.5258	      0.7041	    0.3605
TTGPKUICST1     	UDInfoMMRWC5    	all 	      0.5333	      0.7075	    0.3626
TTGPKUICST1     	UDInfoMMRWCA    	all 	      0.5302	      0.7062	    0.3626
TTGPKUICST1     	wistudt2bcd     	all 	      0.5288	      0.7113	    0.3315
TTGPKUICST1     	wistudt2bd      	all 	      0.5379	      0.7170	    0.3229
TTGPKUICST1     	wistudt2qcd     	all 	      0.5293	      0.7111	    0.3217
TTGPKUICST1     	wistudt2qd      	all 	      0.5327	      0.7140	    0.3036
TTGPKUICST2     	TTGPKUICST3     	all 	      0.5288	      0.7013	    0.4336
TTGPKUICST2     	TTGPKUICST4     	all 	      0.5496	      0.6978	    0.4107
TTGPKUICST2     	udelRunTTG1     	all 	      0.4529	      0.6585	    0.3724
TTGPKUICST2     	udelRunTTG2     	all 	      0.4551	      0.6597	    0.3718
TTGPKUICST2     	udelRunTTG3     	all 	      0.4469	      0.6517	    0.3713
TTGPKUICST2     	udelRunTTG4     	all 	      0.4473	      0.6509	    0.3743
TTGPKUICST2     	UDInfoMMR5      	all 	      0.3831	      0.5990	    0.5593
TTGPKUICST2     	UDInfoMMRA      	all 	      0.3782	      0.5969	    0.5626
TTGPKUICST2     	UDInfoMMRWC5    	all 	      0.3907	      0.6047	    0.5865
TTGPKUICST2     	UDInfoMMRWCA    	all 	      0.3864	      0.6017	    0.5870
TTGPKUICST2     	wistudt2bcd     	all 	      0.3914	      0.6216	    0.4646
TTGPKUICST2     	wistudt2bd      	all 	      0.4051	      0.6285	    0.4163
TTGPKUICST2     	wistudt2qcd     	all 	      0.3882	      0.6116	    0.4578
TTGPKUICST2     	wistudt2qd      	all 	      0.3949	      0.6152	    0.3832
TTGPKUICST3     	TTGPKUICST4     	all 	      0.5478	      0.6914	    0.4381
TTGPKUICST3     	udelRunTTG1     	all 	      0.5397	      0.6980	    0.3370
TTGPKUICST3     	udelRunTTG2     	all 	      0.5395	      0.6977	    0.3355
TTGPKUICST3     	udelRunTTG3     	all 	      0.5355	      0.6931	    0.3371
TTGPKUICST3     	udelRunTTG4     	all 	      0.5351	      0.6926	    0.3383
TTGPKUICST3     	UDInfoMMR5      	all 	      0.4919	      0.6665	    0.4463
TTGPKUICST3     	UDInfoMMRA      	all 	      0.4898	      0.6648	    0.4490
TTGPKUICST3     	UDInfoMMRWC5    	all 	      0.4976	      0.6694	    0.4561
TTGPKUICST3     	UDInfoMMRWCA    	all 	      0.4941	      0.6631	    0.4533
TTGPKUICST3     	wistudt2bcd     	all 	      0.4933	      0.6684	    0.3956
TTGPKUICST3     	wistudt2bd      	all 	      0.5043	      0.6749	    0.3669
TTGPKUICST3     	wistudt2qcd     	all 	      0.4955	      0.6691	    0.3940
TTGPKUICST3     	wistudt2qd      	all 	      0.5004	      0.6720	    0.3652
TTGPKUICST4     	udelRunTTG1     	all 	      0.5742	      0.7082	    0.3186
TTGPKUICST4     	udelRunTTG2     	all 	      0.5744	      0.7082	    0.3170
TTGPKUICST4     	udelRunTTG3     	all 	      0.5711	      0.7041	    0.3193
TTGPKUICST4     	udelRunTTG4     	all 	      0.5715	      0.7042	    0.3210
TTGPKUICST4     	UDInfoMMR5      	all 	      0.5299	      0.6786	    0.4250
TTGPKUICST4     	UDInfoMMRA      	all 	      0.5261	      0.6771	    0.4269
TTGPKUICST4     	UDInfoMMRWC5    	all 	      0.5331	      0.6805	    0.4331
TTGPKUICST4     	UDInfoMMRWCA    	all 	      0.5305	      0.6759	    0.4308
TTGPKUICST4     	wistudt2bcd     	all 	      0.5331	      0.6853	    0.3765
TTGPKUICST4     	wistudt2bd      	all 	      0.5473	      0.6932	    0.3499
TTGPKUICST4     	wistudt2qcd     	all 	      0.5327	      0.6843	    0.3762
TTGPKUICST4     	wistudt2qd      	all 	      0.5418	      0.6893	    0.3496
udelRunTTG1     	udelRunTTG2     	all 	      0.1946	      0.3743	    0.3184
udelRunTTG1     	udelRunTTG3     	all 	      0.1971	      0.3703	    0.3033
udelRunTTG1     	udelRunTTG4     	all 	      0.2024	      0.3778	    0.3004
udelRunTTG1     	UDInfoMMR5      	all 	      0.2384	      0.4405	    0.3338
udelRunTTG1     	UDInfoMMRA      	all 	      0.2334	      0.4335	    0.3329
udelRunTTG1     	UDInfoMMRWC5    	all 	      0.2487	      0.4521	    0.3409
udelRunTTG1     	UDInfoMMRWCA    	all 	      0.2437	      0.4398	    0.3404
udelRunTTG1     	wistudt2bcd     	all 	      0.2242	      0.4378	    0.2934
udelRunTTG1     	wistudt2bd      	all 	      0.2455	      0.4559	    0.2889
udelRunTTG1     	wistudt2qcd     	all 	      0.2192	      0.4268	    0.2758
udelRunTTG1     	wistudt2qd      	all 	      0.2257	      0.4270	    0.2545
udelRunTTG2     	udelRunTTG3     	all 	      0.2035	      0.3795	    0.3016
udelRunTTG2     	udelRunTTG4     	all 	      0.2035	      0.3815	    0.2990
udelRunTTG2     	UDInfoMMR5      	all 	      0.2366	      0.4374	    0.3301
udelRunTTG2     	UDInfoMMRA      	all 	      0.2319	      0.4308	    0.3291
udelRunTTG2     	UDInfoMMRWC5    	all 	      0.2475	      0.4490	    0.3369
udelRunTTG2     	UDInfoMMRWCA    	all 	      0.2428	      0.4367	    0.3365
udelRunTTG2     	wistudt2bcd     	all 	      0.2224	      0.4372	    0.2908
udelRunTTG2     	wistudt2bd      	all 	      0.2437	      0.4545	    0.2866
udelRunTTG2     	wistudt2qcd     	all 	      0.2170	      0.4195	    0.2728
udelRunTTG2     	wistudt2qd      	all 	      0.2239	      0.4199	    0.2521
udelRunTTG3     	udelRunTTG4     	all 	      0.1943	      0.3674	    0.3154
udelRunTTG3     	UDInfoMMR5      	all 	      0.2322	      0.4318	    0.3329
udelRunTTG3     	UDInfoMMRA      	all 	      0.2273	      0.4248	    0.3313
udelRunTTG3     	UDInfoMMRWC5    	all 	      0.2431	      0.4431	    0.3403
udelRunTTG3     	UDInfoMMRWCA    	all 	      0.2383	      0.4314	    0.3396
udelRunTTG3     	wistudt2bcd     	all 	      0.2202	      0.4306	    0.2907
udelRunTTG3     	wistudt2bd      	all 	      0.2422	      0.4497	    0.2869
udelRunTTG3     	wistudt2qcd     	all 	      0.2158	      0.4205	    0.2752
udelRunTTG3     	wistudt2qd      	all 	      0.2226	      0.4207	    0.2503
udelRunTTG4     	UDInfoMMR5      	all 	      0.2310	      0.4265	    0.3347
udelRunTTG4     	UDInfoMMRA      	all 	      0.2261	      0.4195	    0.3331
udelRunTTG4     	UDInfoMMRWC5    	all 	      0.2387	      0.4377	    0.3407
udelRunTTG4     	UDInfoMMRWCA    	all 	      0.2359	      0.4265	    0.3417
udelRunTTG4     	wistudt2bcd     	all 	      0.2175	      0.4257	    0.2921
udelRunTTG4     	wistudt2bd      	all 	      0.2378	      0.4447	    0.2873
udelRunTTG4     	wistudt2qcd     	all 	      0.2136	      0.4164	    0.2754
udelRunTTG4     	wistudt2qd      	all 	      0.2214	      0.4181	    0.2505
UDInfoMMR5      	UDInfoMMRA      	all 	      0.0770	      0.2064	    0.5657
UDInfoMMR5      	UDInfoMMRWC5    	all 	      0.1034	      0.2350	    0.6016
UDInfoMMR5      	UDInfoMMRWCA    	all 	      0.1032	      0.2324	    0.5973
UDInfoMMR5      	wistudt2bcd     	all 	      0.1209	      0.3397	    0.3505
UDInfoMMR5      	wistudt2bd      	all 	      0.1498	      0.3716	    0.3269
UDInfoMMR5      	wistudt2qcd     	all 	      0.1087	      0.2823	    0.2977
UDInfoMMR5      	wistudt2qd      	all 	      0.1247	      0.3171	    0.2437
UDInfoMMRA      	UDInfoMMRWC5    	all 	      0.1024	      0.2348	    0.6153
UDInfoMMRA      	UDInfoMMRWCA    	all 	      0.0972	      0.2228	    0.6145
UDInfoMMRA      	wistudt2bcd     	all 	      0.1160	      0.3349	    0.3454
UDInfoMMRA      	wistudt2bd      	all 	      0.1453	      0.3637	    0.3242
UDInfoMMRA      	wistudt2qcd     	all 	      0.1034	      0.2752	    0.2965
UDInfoMMRA      	wistudt2qd      	all 	      0.1212	      0.3108	    0.2445
UDInfoMMRWC5    	UDInfoMMRWCA    	all 	      0.0958	      0.2255	    0.6671
UDInfoMMRWC5    	wistudt2bcd     	all 	      0.1322	      0.3465	    0.3695
UDInfoMMRWC5    	wistudt2bd      	all 	      0.1622	      0.3814	    0.3378
UDInfoMMRWC5    	wistudt2qcd     	all 	      0.1219	      0.2942	    0.3274
UDInfoMMRWC5    	wistudt2qd      	all 	      0.1378	      0.3252	    0.2567
UDInfoMMRWCA    	wistudt2bcd     	all 	      0.1295	      0.3340	    0.3632
UDInfoMMRWCA    	wistudt2bd      	all 	      0.1601	      0.3678	    0.3379
UDInfoMMRWCA    	wistudt2qcd     	all 	      0.1189	      0.2792	    0.3222
UDInfoMMRWCA    	wistudt2qd      	all 	      0.1354	      0.3123	    0.2539
wistudt2bcd     	wistudt2bd      	all 	      0.1288	      0.3510	    0.2803
wistudt2bcd     	wistudt2qcd     	all 	      0.0832	      0.2829	    0.2345
wistudt2bcd     	wistudt2qd      	all 	      0.1120	      0.3285	    0.2052
wistudt2bd      	wistudt2qcd     	all 	      0.1341	      0.3577	    0.2485
wistudt2bd      	wistudt2qd      	all 	      0.1297	      0.3395	    0.2381
wistudt2qcd     	wistudt2qd      	all 	      0.0917	      0.2307	    0.1823
